time_of_day,track_name,artist_name,bpm
Morning,Be mig,Nordman,Medium
Morning,High On Love,Armin van Buuren,Medium
Morning,Happy That You Found Me,Danny Saucedo,Medium
Morning,Murder On The Dancefloor - David Guetta Remix,Sophie Ellis-Bextor,Medium
Morning,Honey Boy (feat. Nile Rodgers & Shenseea),Purple Disco Machine,Medium
Morning,Lilla Barn,Sarek,Medium
Morning,J'ai Envie De Toi (ASOT 999),GAIA,Medium
Morning,Baby I'm Bad,Rain Radio,Medium
Morning,MAGIC (feat. babyidontlikeyou),Gryffin,Medium
Morning,I Won't Shake (La La Gunilla),Gunilla Persson,Medium
Morning,Kryptonite,3 Doors Down,Medium
Morning,Fortnight (feat. Post Malone) - BLOND:ISH Remix,Taylor Swift,Medium
Morning,Kids,OneRepublic,Medium
Morning,What I've Done,Linkin Park,Medium
Morning,My City,Blue,High
Morning,She's Out Of Her Mind,blink-182,Medium
Morning,Portrait - Hopeful Child Remix - Edit [from Audible Words + Music],Mariah Carey,Medium
Morning,Canelloni Macaroni,Lasse Holm,Medium
Morning,Från och med Du,Oskar Linnros,Medium
Morning,Save Tonight,Eagle-Eye Cherry,Medium
Morning,BESTIALE,Eiffel 65,Medium
Morning,När vindarna viskar mitt namn,Roger Pontare,Medium
Morning,Moonlight,Darin,High
Morning,För kärlekens skull,Ted Gärdestad,Medium
Morning,Communication,Armin van Buuren,Medium
Morning,Born To Die - BLK RSE Mix,KAAZE,Medium
Morning,After Hours,Kehlani,High
Morning,Vi,Barbados,Medium
Morning,BIRDS OF A FEATHER,Billie Eilish,Medium
Morning,Pojkarna i poolen,Barbados,Medium
Morning,Stumblin' In,CYRIL,Medium
Morning,The Door,Teddy Swims,High
Morning,The Lions Sleeps Tonight (Wimoweh),Barbados,Medium
Morning,Resurrection - Axwell's Recut Radio Version,Michael Calfan,Medium
Morning,Cold,Jessie Murph,High
Morning,Oh Carol,Barbados,Low
Morning,I'll Be Missing You,Diddy,Low
Morning,Changes,2Pac,Medium
Morning,Love The Way You Lie,Eminem,Medium
Morning,The Next Episode,Dr. Dre,Medium
Morning,P.I.M.P.,50 Cent,Low
Morning,Red Lights,Tiësto,Medium
Morning,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,Medium
Morning,Blurred Lines,Robin Thicke,Medium
Morning,I Want You,Tiësto,Medium
Morning,I Gotta Feeling,Black Eyed Peas,Medium
Morning,Apologize,Timbaland,Medium
Morning,Vill ha dig,Freestyle,Medium
Morning,Tusen bitar,Björn Afzelius,Medium
Morning,Då står pojkarna på rad,Orup,Medium
Morning,Dynamite,Taio Cruz,Medium
Morning,Meet Her - Tiësto vs. Da Hool,Tiësto,Medium
Afternoon,Lay Low,Tiësto,High
Afternoon,Kids,OneRepublic,Medium
Afternoon,She's Out Of Her Mind,blink-182,Medium
Afternoon,Portrait - Hopeful Child Remix - Edit [from Audible Words + Music],Mariah Carey,Medium
Afternoon,I'll Be Missing You,Diddy,Low
Afternoon,Canelloni Macaroni,Lasse Holm,Medium
Afternoon,The Door,Teddy Swims,High
Afternoon,Red Lights,Tiësto,Medium
Afternoon,I Want You,Tiësto,Medium
Afternoon,Apologize,Timbaland,Medium
Afternoon,Murder On The Dancefloor - David Guetta Remix,Sophie Ellis-Bextor,Medium
Afternoon,Öppna din dörr,Tommy Nilsson,Medium
Afternoon,Baby I'm Bad,Rain Radio,Medium
Afternoon,High On Love,Armin van Buuren,Medium
Afternoon,Find Yourself (ASOT 999) - Cosmic Gate Remix,John O'Callaghan,Medium
Afternoon,MAGIC (feat. babyidontlikeyou),Gryffin,Medium
Afternoon,The New World (ASOT 999),Markus Schulz,Medium
Afternoon,Communication,Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - Track Recap, Pt. 1",Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - Coming Up, Pt. 2",Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - 7 Days Non-Stop ASOT Radio - Episode 1000, Pt. 1",Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - 7 Days Non-Stop ASOT Radio - Episode 1000, Pt. 2",Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - 7 Days Non-Stop ASOT Radio - Episode 1000, Pt. 3",Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - 7 Days Non-Stop ASOT Radio - Episode 1000, Pt. 4",Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - ASOT Anthem's Recap, Pt. 1",Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - ASOT Anthem's Recap, Pt. 2",Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - ASOT Anthem's Recap, Pt. 3",Armin van Buuren,Medium
Afternoon,New Horizons (A State Of Trance 650 Anthem) [ASOT 999],Jorn Van Deynhoven,Medium
Afternoon,I Live For That Energy (ASOT 800 Anthem) [ASOT 999],Armin van Buuren,Medium
Afternoon,I'm In A State Of Trance (A State Of Trance 750 Anthem) [ASOT 999],Ben Gold,Medium
Afternoon,450 (ASOT 450 Anthem) [ASOT 999],Sebastian Brandt,Medium
Afternoon,A State Of Trance (ASOT 999) - ASOT 1000 Anthem Sneak Preview Pt. 1,Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - Track Recap, Pt. 2",Armin van Buuren,Medium
Afternoon,A State Of Trance (ASOT 999) - ASOT 1000 Anthem Sneak Preview Pt. 2,Armin van Buuren,Medium
Afternoon,"A State Of Trance (ASOT 999) - Coming Up, Pt. 3",Armin van Buuren,Medium
Evening,After Hours,Kehlani,High
Evening,Vi,Barbados,Medium
Evening,I'll Be Missing You,Diddy,Low
Evening,BIRDS OF A FEATHER,Billie Eilish,Medium
Evening,Stumblin' In,CYRIL,Medium
Evening,The Door,Teddy Swims,High
Evening,Cold,Jessie Murph,High
Evening,Oh Carol,Barbados,Low
Evening,Då står pojkarna på rad,Orup,Medium
Evening,I Gotta Feeling,Black Eyed Peas,Medium
Evening,Murder On The Dancefloor - David Guetta Remix,Sophie Ellis-Bextor,Medium
Evening,Kryptonite,3 Doors Down,Medium
Evening,She's Out Of Her Mind,blink-182,Medium
Evening,What I've Done,Linkin Park,Medium
Evening,Canelloni Macaroni,Lasse Holm,Medium
Evening,Portrait - Hopeful Child Remix - Edit [from Audible Words + Music],Mariah Carey,Medium
Evening,Say My Name,Dimitri Vegas & Like Mike,Medium
Evening,To The Beat,Dimitri Vegas & Like Mike,High
Evening,She Knows - with Akon,Dimitri Vegas & Like Mike,Medium
Evening,The Scientist,Dimitri Vegas & Like Mike,Low
Evening,Meet Her At The Love Parade,Dimitri Vegas & Like Mike,Medium
Evening,Explode,Dimitri Vegas & Like Mike,High
Evening,Heaven,Dimitri Vegas & Like Mike,High
Evening,Addicted To Rave,Timmy Trumpet,Medium
Evening,Mwaki - Timmy Trumpet Remix,Zerb,Medium
Night,ONE MORE TIME,blink-182,Medium
Morning,One Thing,One Direction,Medium
Morning,Praise Jah In The Moonlight,YG Marley,Medium
Morning,She Knows - with Akon,Dimitri Vegas & Like Mike,Medium
Morning,The Age of Love 2022,Dimitri Vegas & Like Mike,Medium
Afternoon,Heaven,Dimitri Vegas & Like Mike,High
Afternoon,Cafe Del Mar,Dimitri Vegas & Like Mike,Medium
Afternoon,Shooting Darts (with R3HAB & Prezioso),Dimitri Vegas & Like Mike,Medium
Afternoon,One Day I'll Fly Away (A Song for Takis),Dimitri Vegas,Medium
Afternoon,Reunion (Free Fire 4th Anniversary Theme Song) [with Alok & Zafrir],Dimitri Vegas & Like Mike,Medium
Afternoon,Heard About Me (feat. Nea),Dimitri Vegas & Like Mike,Medium
Afternoon,2 Times - Dimitri Vegas Edit,Dino Warriors,Medium
Afternoon,Rampage (Free Fire Rampage Theme Song),Dimitri Vegas & Like Mike,Medium
Afternoon,We'll Be Dancing Soon,Dimitri Vegas & Like Mike,Medium
Afternoon,We Love Hardcore,Dimitri Vegas & Like Mike,Medium
Afternoon,Superpowers - Dimitri Vegas Edit,Ilkay Sencan,Medium
Afternoon,Too Much,Dimitri Vegas & Like Mike,High
Afternoon,Back to the Oldskool,Dimitri Vegas & Like Mike,Medium
Afternoon,Bonzai Channel One,Dimitri Vegas & Like Mike,Medium
Afternoon,Do It! - Dimitri Vegas Radio Edit,Dimitri Vegas & Like Mike,Medium
Afternoon,Say My Name,Dimitri Vegas & Like Mike,Medium
Afternoon,Get in Trouble (So What),Dimitri Vegas & Like Mike,Medium
Afternoon,Raver Dome,3 Are Legend,Medium
Afternoon,Happy Together,Dimitri Vegas & Like Mike,Medium
Afternoon,The Chase,Dimitri Vegas & Like Mike,Low
Afternoon,The Flight,Dimitri Vegas & Like Mike,High
Afternoon,Boomshakalaka - Dimitri Vegas & Like Mike vs. Afro Bros Radio Mix,Dimitri Vegas & Like Mike,Medium
Afternoon,Instagram,Dimitri Vegas & Like Mike,Medium
Afternoon,Repeat After Me,Dimitri Vegas & Like Mike,High
Afternoon,Selfish,Dimitri Vegas & Like Mike,Low
Afternoon,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,Medium
Afternoon,Untz Untz,Dimitri Vegas & Like Mike,Medium
Afternoon,Unity,Dimitri Vegas & Like Mike,Low
Afternoon,When I Grow Up (feat. Wiz Khalifa),Dimitri Vegas & Like Mike,Medium
Afternoon,Turn Up,Dimitri Vegas & Like Mike,Medium
Afternoon,Higher Place,Dimitri Vegas & Like Mike,High
Afternoon,Louder - Radio Edit,Dimitri Vegas & Like Mike,Medium
Afternoon,Mammoth,Dimitri Vegas & Like Mike,Medium
Afternoon,Mortal Kombat Anthem - Club Mix,Dimitri Vegas & Like Mike,Medium
Afternoon,Boing,Dimitri Vegas & Like Mike,Medium
Afternoon,Melody,Dimitri Vegas & Like Mike,Medium
Afternoon,Opa,Dimitri Vegas & Like Mike,Medium
Afternoon,Ready For Action,Dimitri Vegas & Like Mike,Medium
Afternoon,The Hum,Dimitri Vegas & Like Mike,Medium
Afternoon,All I Need (with Gucci Mane),Dimitri Vegas & Like Mike,Medium
Afternoon,Best Friend's Ass,Dimitri Vegas & Like Mike,Medium
Afternoon,The House Of House,Dimitri Vegas & Like Mike,Medium
Afternoon,"Slow Down (feat. Boef, Ronnie Flex, Ali B & I Am Aisha)",Dimitri Vegas & Like Mike,Medium
Afternoon,Bounce (feat. Snoop Dogg),Dimitri Vegas & Like Mike,Medium
Afternoon,She Knows - with Akon,Dimitri Vegas & Like Mike,Medium
Afternoon,The Age of Love 2022,Dimitri Vegas & Like Mike,Medium
Afternoon,Fuego,Dimitri Vegas & Like Mike,Medium
Afternoon,He's a Pirate - Hans Zimmer vs Dimitri Vegas & Like Mike / Bonus Track,Dimitri Vegas & Like Mike,Medium
Afternoon,Crowd Control - Radio Edit,Dimitri Vegas & Like Mike,Medium
Afternoon,Arcade Mammoth,Dimitri Vegas & Like Mike,Medium
Afternoon,Everybody Clap,Dimitri Vegas & Like Mike,Medium
Afternoon,Project T - Martin Garrix Remix,Dimitri Vegas & Like Mike,Medium
Afternoon,Find Tomorrow (Ocarina) (feat. Wolfpack & Katy B) - Radio Edit,Dimitri Vegas,Medium
Afternoon,"Here We Go (Hey Boy, Hey Girl)",Dimitri Vegas & Like Mike,Medium
Afternoon,The Jungle,Dimitri Vegas & Like Mike,Medium
Afternoon,Patser Bounce,Dimitri Vegas & Like Mike,Medium
Afternoon,Arcade - Radio Edit,Dimitri Vegas,Medium
Afternoon,Tales of Tomorrow,Dimitri Vegas & Like Mike,Medium
Afternoon,You're Next,Dimitri Vegas & Like Mike,Medium
Evening,Wakanda - WARRIORS Remix,Dimitri Vegas & Like Mike,Medium
Evening,Komtie (Kom Tie Dan He!),Dimitri Vegas & Like Mike,Medium
Evening,Levitating (feat. DaBaby),Dua Lipa,Medium
Evening,Blow Ya Mind,Timmy Trumpet,Medium
Night,Euphoria,Loreen,High
Night,Stay,Zedd,Low
Night,It Ain't Me (with Selena Gomez),Kygo,Medium
Night,Symphony (feat. Zara Larsson),Clean Bandit,Medium
Night,2U (feat. Justin Bieber),David Guetta,High
Night,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,Medium
Night,The Drug In Me Is You,Falling In Reverse,Medium
Night,Throne,Bring Me The Horizon,Medium
Night,"Dance, Dance",Fall Out Boy,Medium
Night,Have You Ever Been In Love,Céline Dion,Low
Night,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,Medium
Night,Just Walk Away - Bonus Track,Céline Dion,Medium
Night,The Prayer - LIVE Duet with Josh Groban,Céline Dion,Medium
Night,Lambada - Original Version 1989,Kaoma,Medium
Night,Jerk It Out,Caesars,Medium
Night,Touch Me (I Want Your Body),Samantha Fox,Medium
Night,Are You Gonna Be My Girl,Jet,Medium
Night,Runaway Train (2022 Remaster),Soul Asylum,Medium
Night,Höga klackar,Mares,Medium
Night,Kärleksbrev,Hov1,Medium
Night,"Alltid leva, aldrig dö",Ulrik Munther,Medium
Night,Dagen efter,Tjuvjakt,Medium
Night,Oss,RMK & Toppen,Medium
Night,VEM FAN E DU?,Hooja,Medium
Night,Belong Together,Mark Ambor,Medium
Night,we can't be friends (wait for your love),Ariana Grande,Medium
Night,Honey Boy (feat. Nile Rodgers & Shenseea),Purple Disco Machine,Medium
Night,Kite,Benjamin Ingrosso,High
Night,Every Time I Look For You,blink-182,Medium
Night,Right Now,SR-71,Medium
Night,Flavor Of The Weak,American Hi-Fi,Medium
Night,I'd Do Anything,Simple Plan,Medium
Night,Revolution,Hardwell,Low
Night,Apollo Something - Hardwell Mashup,Hardwell,Medium
Night,I FEEL LIKE DANCING,Hardwell,Medium
Night,Twisted,Hardwell,Low
Night,Goes Like This,Hardwell,Medium
Night,emo girl (feat. WILLOW),mgk,Medium
Night,Bite Me,Avril Lavigne,Medium
Night,Paralyzed,Sueco,Medium
Night,sTraNgeRs,Bring Me The Horizon,Medium
Night,mars,YUNGBLUD,Medium
Night,I Want It That Way,Backstreet Boys,Medium
Night,Domino,Jessie J,Medium
Night,Call Me Maybe,Carly Rae Jepsen,Medium
Night,The Cave,Mumford & Sons,Medium
Night,Blame It on Me,George Ezra,Medium
Night,All the Pretty Girls,KALEO,Medium
Night,My Silver Lining,First Aid Kit,Medium
Night,Sarah,Mauro Scocco,Low
Night,Sista morgonen,Niklas Strömstedt,Medium
Night,"Ljudet av ett annat hjärta - 7"" Single",Gyllene Tider,Medium
Night,Kärleken är evig,Lena Philipsson,Medium
Night,Efter plugget,Factory,Medium
Night,Öppna landskap,Ulf Lundell,Medium
Night,Ingen kan älska som vi,Grace,Medium
Night,Håll om mej!,Peter LeMarc,Medium
Night,The Winner Takes It All,ABBA,Medium
Night,Save My Soul (feat. Jordan Grace),Afroki,Medium
Night,High On Love (Mixed),Armin van Buuren,Medium
Night,One Cry (feat. Rosa Linn),Galantis,Medium
Night,Meet Her At The Love Parade,Dimitri Vegas & Like Mike,Medium
Night,Feels Right (I Love It) [Sundress Season],Flo Rida,Medium
Night,That's What You Get,Paramore,Medium
Night,Dirty Little Secret,The All-American Rejects,Medium
Night,"Check Yes, Juliet",We The Kings,Medium
Night,Bigger,Backstreet Boys,Medium
Night,Drowning,Backstreet Boys,Medium
Night,Breathe,Backstreet Boys,High
Night,No Place,Backstreet Boys,Medium
Night,Quit Playing Games (With My Heart),Backstreet Boys,Medium
Night,When Your Heart Stops Beating,+44,Medium
Night,My Friends Over You,New Found Glory,Medium
Night,Jamie All Over,Mayday Parade,Medium
Night,Memory,Sugarcult,High
Night,There Is,Box Car Racer,Medium
Night,Girl on Fire,Alicia Keys,Medium
Night,Umbrella,Rihanna,Medium
Night,Coming Home,Diddy - Dirty Money,Medium
Morning,Good Heart,Starship,Medium
Morning,We Built This City,Starship,High
Morning,Girls Like You,Starship,Low
Morning,Say When,Starship,Medium
Morning,Winds of Change,Starship,High
Morning,Här kommer alla känslorna (på en och samma gång),Per Gessle,Medium
Morning,Ingen sommar utan reggae,Markoolio,Medium
Morning,Lyckligare nu,Linnea Henriksson,Medium
Morning,Wild Ones (feat. Sia),Flo Rida,Medium
Morning,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,Low
Morning,Down,Jay Sean,Medium
Morning,Can't Hold Us (feat. Ray Dalton),Macklemore,Medium
Morning,Replay,Iyaz,Medium
Morning,Euphoria,Loreen,High
Morning,Flickorna på TV2,Gyllene Tider,Medium
Morning,The Logical Song,Scooter,Medium
Morning,Stay,Zedd,Low
Morning,Symphony (feat. Zara Larsson),Clean Bandit,Medium
Morning,Becoming Insane,Infected Mushroom,Medium
Morning,She Will Be Loved - Radio Mix,Maroon 5,Medium
Morning,Be Alright,Dean Lewis,High
Morning,The Drug In Me Is You,Falling In Reverse,Medium
Morning,"Dance, Dance",Fall Out Boy,Medium
Morning,Just Walk Away - Bonus Track,Céline Dion,Medium
Morning,The Prayer - LIVE Duet with Josh Groban,Céline Dion,Medium
Morning,All By Myself,Céline Dion,Medium
Morning,Lambada - Original Version 1989,Kaoma,Medium
Morning,Touch Me (I Want Your Body),Samantha Fox,Medium
Morning,Are You Gonna Be My Girl,Jet,Medium
Morning,Runaway Train (2022 Remaster),Soul Asylum,Medium
Morning,Höga klackar,Mares,Medium
Morning,Kärleksbrev,Hov1,Medium
Morning,"Alltid leva, aldrig dö",Ulrik Munther,Medium
Morning,Dagen efter,Tjuvjakt,Medium
Morning,Oss,RMK & Toppen,Medium
Morning,VEM FAN E DU?,Hooja,Medium
Morning,we can't be friends (wait for your love),Ariana Grande,Medium
Morning,Kite,Benjamin Ingrosso,High
Morning,Every Time I Look For You,blink-182,Medium
Morning,Right Now,SR-71,Medium
Morning,Flavor Of The Weak,American Hi-Fi,Medium
Morning,Revolution,Hardwell,Low
Morning,Apollo Something - Hardwell Mashup,Hardwell,Medium
Morning,I FEEL LIKE DANCING,Hardwell,Medium
Morning,Twisted,Hardwell,Low
Morning,Goes Like This,Hardwell,Medium
Morning,Bite Me,Avril Lavigne,Medium
Morning,sTraNgeRs,Bring Me The Horizon,Medium
Morning,mars,YUNGBLUD,Medium
Morning,Just Give Me a Reason (feat. Nate Ruess),P!nk,Medium
Morning,Call Me Maybe,Carly Rae Jepsen,Medium
Morning,The Cave,Mumford & Sons,Medium
Morning,Blame It on Me,George Ezra,Medium
Morning,All the Pretty Girls,KALEO,Medium
Morning,My Silver Lining,First Aid Kit,Medium
Morning,Sista morgonen,Niklas Strömstedt,Medium
Morning,Bra vibrationer,Kikki Danielsson,Medium
Morning,"Ljudet av ett annat hjärta - 7"" Single",Gyllene Tider,Medium
Morning,Kärleken är evig,Lena Philipsson,Medium
Morning,Efter plugget,Factory,Medium
Morning,Öppna landskap,Ulf Lundell,Medium
Morning,Ingen kan älska som vi,Grace,Medium
Morning,One Cry (feat. Rosa Linn),Galantis,Medium
Morning,That's What You Get,Paramore,Medium
Morning,High On Love (Mixed),Armin van Buuren,Medium
Morning,The Winner Takes It All,ABBA,Medium
Morning,Dirty Little Secret,The All-American Rejects,Medium
Morning,Meet Her At The Love Parade,Dimitri Vegas & Like Mike,Medium
Morning,Save My Soul (feat. Jordan Grace),Afroki,Medium
Morning,Håll om mej!,Peter LeMarc,Medium
Morning,Feels Right (I Love It) [Sundress Season],Flo Rida,Medium
Morning,Bigger,Backstreet Boys,Medium
Morning,For The One You Love (Mixed),Roger Shah,Medium
Morning,Northern Star,RAM,Medium
Evening,When Your Heart Stops Beating,+44,Medium
Evening,Cherry Gum,Dolly Style,Medium
Evening,Heaven,DJ Sammy,High
Evening,Played-A-Live (The Bongo Song),Safri Duo,Medium
Evening,Bailando - Video Edit,Paradisio,Medium
Evening,You Got (What I Want),Graaf,Medium
Evening,Slå mig hårt i ansiktet,Thomas Stenström,Medium
Evening,Samsara (feat. Emila),Tungevaag,Medium
Evening,Saxofuckingfon,Samir & Viktor,Medium
Evening,I Won't Let The Sun Go Down On Me,Nik Kershaw,Medium
Evening,Där palmerna bor,Medina,Medium
Evening,Better Off Alone,Alice Deejay,Medium
Evening,The Lonely One,Alice Deejay,Low
Evening,Celebrate Our Love - Original Album Version,Alice Deejay,Medium
Evening,California Gurls,Katy Perry,Medium
Evening,The Scientist,Coldplay,Low
Evening,Herz an Herz,Blümchen,Medium
Evening,Nur Geträumt,Blümchen,Medium
Evening,That's What You Get,Paramore,Medium
Evening,Somebody,Dagny,Medium
Evening,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth,Medium
Evening,How Long Will I Love You,Ellie Goulding,Medium
Evening,i'm so tired...,Lauv,Medium
Evening,Peer Pressure,James Bay,High
Evening,You and I,LÉON,Medium
Evening,Too Good At Goodbyes,Sam Smith,Medium
Evening,With Or Without You,U2,Medium
Evening,Mirrors,Justin Timberlake,Medium
Evening,Lose You To Love Me,Selena Gomez,Medium
Evening,Beautiful People (feat. Khalid),Ed Sheeran,Medium
Evening,It's Gotta Be You,Isaiah Firebrace,Medium
Evening,Anyone,Justin Bieber,Medium
Evening,Señorita,Shawn Mendes,High
Evening,Wasn't Expecting That,Jamie Lawson,Medium
Night,You Are The Reason - Duet Version,Calum Scott,Medium
Night,"If Not With You, For You",Chris Kläfford,Medium
Night,Photograph,Ed Sheeran,High
Night,Skinny Love,Birdy,High
Night,Ruin My Life,Zara Larsson,Medium
Night,Stay With Me,Sam Smith,High
Night,All I Want,Kodaline,Medium
Night,Lay By Me,Ruben,Medium
Night,Kiss Me,Sixpence None The Richer,Medium
Night,I Can't Fall in Love Without You,Zara Larsson,Medium
Night,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth,Medium
Night,Before You Go,Lewis Capaldi,Low
Night,Say Love,James TW,Medium
Night,Falling,Harry Styles,Medium
Night,I'm Coming,Tove Lo,Low
Night,Hello,Adele,Medium
Night,Water Under the Bridge,Adele,Low
Morning,Jag kommer,Veronica Maggio,Medium
Morning,BUBBEL PÅ BALKONGEN,Elov & Beny,Medium
Morning,Alla vill (feat. estraden),A36,Medium
Morning,Sörbäckenkartellen,Bröderna Öhman,Medium
Morning,Astronaut - Spotify Singles,Bolaget,Medium
Morning,För Dig,Klaudy,Medium
Morning,Välkommen ner,Bolaget,Medium
Morning,Feite Damer (The Broject),Øsen,Medium
Morning,FOREVIG (med TIX),Fjellrev,Medium
Morning,SOLDAT - RMX,VC Barre,Medium
Morning,What's In It For Me,Amy Diamond,Medium
Morning,Jeg vil ha (Parlamentet),Fjellrev,Medium
Morning,Lullaby,R3HAB,Low
Morning,Fuckboy,Martine Lunde,Low
Morning,Wakanda - WARRIORS Remix,Dimitri Vegas & Like Mike,Medium
Morning,Phat Brahms - Radio Edit,Steve Aoki,Medium
Morning,Patser Bounce,Dimitri Vegas & Like Mike,Medium
Morning,He's a Pirate - Hans Zimmer vs Dimitri Vegas & Like Mike / Bonus Track,Dimitri Vegas & Like Mike,Medium
Morning,Fuego,Dimitri Vegas & Like Mike,Medium
Morning,Generation X,Dimitri Vegas & Like Mike,Medium
Morning,Arcade Mammoth,Dimitri Vegas & Like Mike,Medium
Morning,Kärlek Vid Sista Ögonkastet,Maskinen,Medium
Morning,Häng med på party,Magnus Uggla,Medium
Morning,Höjer Våra Glas,De Vet Du,Medium
Morning,Min mor sa till mej,Orup,Medium
Afternoon,Min mor sa till mej,Orup,Medium
Afternoon,Symphony (feat. Zara Larsson),Clean Bandit,Medium
Afternoon,Vår tid är förlorad,Simon Forslund,Medium
Afternoon,Om jag somnar,Victor Leksell,Medium
Afternoon,Daughters,Moa Lignell,Medium
Afternoon,day i die,Alexander Stewart,Medium
Evening,Another Night,Gabry Ponte,Medium
Evening,Let You Love Me,Rita Ora,Medium
Evening,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,Medium
Evening,Socker,kent,Medium
Evening,Terapi,kent,Medium
Night,Break My Heart,Dua Lipa,Medium
Morning,Vår tid är förlorad,Simon Forslund,Medium
Morning,Daughters,Moa Lignell,Medium
Morning,Om jag somnar,Victor Leksell,Medium
Morning,Stockholm,lovad,Medium
Morning,day i die,Alexander Stewart,Medium
Morning,Burn,USHER,Medium
Afternoon,Terapi,kent,Medium
Afternoon,Hedda & Mie,Hjorterud Allé,Medium
Afternoon,Kärleken är evig,Lena Philipsson,Medium
Afternoon,know that you're not alone,Cat Burns,Medium
Afternoon,No More Sad Songs (feat. Machine Gun Kelly),Little Mix,Medium
Afternoon,I Can't Fall in Love Without You,Zara Larsson,Medium
Afternoon,Too Much To Ask,Niall Horan,Medium
Afternoon,Hello,Adele,Medium
Afternoon,Say You Won't Let Go,James Arthur,Low
Afternoon,I GUESS I'M IN LOVE,Clinton Kane,Medium
Evening,"Fire On Fire - From ""Watership Down""",Sam Smith,Medium
Evening,When I Was Your Man,Bruno Mars,High
Evening,I'm Yours,Jason Mraz,Medium
Evening,I'm Coming,Tove Lo,Low
Evening,Thinking out Loud,Ed Sheeran,Low
Evening,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,Medium
Evening,When We Were Young,Adele,High
Evening,This I Promise You,*NSYNC,High
Evening,New Light,John Mayer,Medium
Evening,Lost Without You,Freya Ridings,Medium
Evening,Space For Two,Mr. Probz,Medium
Evening,Austin (Boots Stop Workin'),Dasha,Medium
Evening,If I Ain't Got You,Alicia Keys,Medium
Evening,Secret Love Song (feat. Jason Derulo),Little Mix,Medium
Evening,You Make It Real,James Morrison,Medium
Evening,Collide - Acoustic Version,Howie Day,High
Evening,How Do You Sleep?,Sam Smith,Medium
Evening,Passport Home,JP Cooper,Medium
Evening,Say Love,James TW,Medium
Evening,Happier,Ed Sheeran,Medium
Evening,Make You Mine,Madison Beer,Medium
Evening,Fall So Hard,Christopher,Medium
Evening,This Can't Be Love,Victor Crone,Medium
Evening,Be Alright,Dean Lewis,High
Evening,Love on the Weekend,John Mayer,Medium
Evening,Slow Dance (feat. Ava Max),AJ Mitchell,Medium
Evening,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Michael Jackson,Medium
Afternoon,Water Under the Bridge,Adele,Low
Afternoon,Hurt Somebody,Noah Kahan,Medium
Afternoon,7 Minutes,Dean Lewis,Medium
Afternoon,Falling,Harry Styles,Medium
Afternoon,Marry Me,Train,Medium
Afternoon,"10,000 Hours (with Justin Bieber)",Dan + Shay,Low
Afternoon,Home,Good Neighbours,High
Afternoon,You Say,Lauren Daigle,Medium
Afternoon,I Don't Care (with Justin Bieber),Ed Sheeran,Medium
Afternoon,Stay Awake,Dean Lewis,High
Afternoon,Angels,Robbie Williams,High
Afternoon,Stay With Me,Sam Smith,High
Afternoon,Kiss from a Rose,Seal,Medium
Afternoon,"Fire On Fire - From ""Watership Down""",Sam Smith,Medium
Afternoon,I'll Wait,Kygo,High
Afternoon,Thinking out Loud,Ed Sheeran,Low
Afternoon,There's No Way (feat. Julia Michaels),Lauv,High
Afternoon,Wild Enough,Elina,Low
Afternoon,When We Were Young,Adele,High
Afternoon,Landmines,Sum 41,Medium
Evening,Dilemma,Green Day,Medium
Evening,Fake As Hell (with Avril Lavigne),All Time Low,Medium
Evening,Seasons,Thirty Seconds To Mars,Medium
Evening,Happier (feat. Oli Sykes of Bring Me The Horizon),YUNGBLUD,Medium
Evening,Already Over,Mike Shinoda,Medium
Evening,Rise Up,Sum 41,Medium
Evening,The American Dream Is Killing Me,Green Day,Medium
Evening,S’old,Taking Back Sunday,Medium
Evening,DArkSide,Bring Me The Horizon,Medium
Evening,Friendly Fire,Linkin Park,Low
Evening,World On Fire,Thirty Seconds To Mars,Low
Evening,Dumbstruck Dumbf**k,Neck Deep,Medium
Evening,One Eyed Bastard,Green Day,Medium
Evening,SEE YOU,blink-182,Medium
Evening,Waiting On A Twist Of Fate,Sum 41,Medium
Evening,I Was Alive,Beartooth,High
